date,Corruption,Don't Know/Can't Say,Electricity Road Water,Epidemics such as Corona etc.,Familiy Income Poverty,Other Issues,Rising Prices,Terror Attacks,Unemployment
2025-02-12,4.98,10.1,3.87,0.02,6.55,30.52,16.7,0.28,26.98
2025-02-13,5.2,10.18,3.4,0.02,6.45,30.1,16.87,0.33,27.45
2025-02-14,5.42,10.06,3.31,0.03,6.26,30.41,16.97,0.25,27.29
2025-02-15,5.4,10.25,3.28,0.03,6.4,28.73,17.88,0.19,27.84
2025-02-16,5.38,10.19,3.25,0.03,6.42,28.85,17.85,0.19,27.84
2025-02-17,5.48,10.1,3.22,0.03,6.5,28.32,18.02,0.2,28.13
2025-02-18,5.58,9.77,3.31,0.03,6.3,28.72,17.86,0.23,28.2
2025-02-19,5.74,10.01,3.35,0.03,6.67,28.9,17.61,0.26,27.43
2025-02-20,5.78,10.05,3.28,0.02,6.68,28.87,17.7,0.27,27.35
2025-02-21,5.99,9.66,3.33,0.03,6.36,28.58,17.81,0.24,28.0
2025-02-22,5.98,10.25,3.34,0.02,6.31,28.24,17.54,0.21,28.11
2025-02-23,5.98,10.09,3.36,0.03,6.29,28.26,17.61,0.22,28.16
2025-02-24,5.79,10.01,3.69,0.03,6.23,27.97,17.38,0.2,28.7
2025-02-25,4.73,11.81,3.75,0.07,6.15,28.25,16.04,0.22,28.98
2025-02-26,4.73,11.7,3.78,0.07,6.2,28.25,16.07,0.22,28.98
2025-02-27,3.96,12.0,3.89,0.1,6.65,28.57,17.62,0.22,26.99
2025-02-28,3.78,11.72,4.0,0.1,6.88,28.55,17.3,0.25,27.42
2025-03-01,3.85,11.71,4.79,0.1,6.03,28.88,17.48,0.32,26.84
2025-03-02,3.8,11.75,4.79,0.1,6.03,28.93,17.35,0.32,26.93
2025-03-03,3.95,11.47,4.43,0.08,6.36,28.36,17.57,0.31,27.47
2025-03-04,4.03,11.41,4.31,0.09,6.19,28.79,17.49,0.28,27.41
2025-03-05,4.32,11.15,4.23,0.09,6.16,28.74,17.55,0.37,27.39
2025-03-06,4.39,11.67,3.69,0.09,6.51,27.75,17.41,0.36,28.13
2025-03-07,4.38,11.05,3.86,0.09,6.76,27.58,17.92,0.25,28.11
2025-03-08,4.0,11.07,4.06,0.07,6.66,28.8,16.97,0.29,28.08
2025-03-09,3.98,11.1,4.05,0.07,6.65,28.71,16.94,0.29,28.21
2025-03-10,3.83,11.78,4.37,0.03,6.52,28.45,16.98,0.34,27.7
2025-03-11,4.1,11.4,4.51,0.03,6.14,29.53,15.97,0.28,28.04
2025-03-12,4.05,11.26,4.07,0.02,6.17,30.55,15.68,0.24,27.96
2025-03-13,4.09,11.59,3.99,0.02,6.17,30.27,15.12,0.22,28.53
2025-03-14,4.1,11.58,3.99,0.02,6.2,30.26,15.08,0.22,28.55
2025-03-15,4.1,11.62,3.97,0.02,6.16,30.23,15.08,0.22,28.6
2025-03-16,4.08,11.61,4.0,0.02,6.24,30.3,15.0,0.22,28.53
2025-03-17,3.75,11.73,4.19,0.02,6.02,28.74,15.84,0.21,29.5
2025-03-18,3.9,10.48,5.28,0.02,6.21,28.81,15.87,0.23,29.2
2025-03-19,4.2,10.53,5.51,0.02,6.31,28.63,15.72,0.27,28.81
2025-03-20,4.73,10.58,5.45,0.02,6.67,29.23,14.95,0.32,28.05
2025-03-21,4.86,10.31,5.05,0.02,6.79,30.35,15.1,0.36,27.16
2025-03-22,5.21,10.95,4.47,0.02,6.9,30.96,14.97,0.29,26.23
2025-03-23,5.21,11.05,4.45,0.02,6.9,30.88,14.96,0.29,26.24
2025-03-24,5.17,11.05,4.44,0.02,6.91,30.87,14.96,0.29,26.29
2025-03-25,5.16,11.09,4.49,0.02,6.9,30.84,14.94,0.29,26.27
2025-03-26,5.21,11.1,4.46,0.02,6.87,30.9,14.92,0.29,26.23
2025-03-27,5.17,10.99,4.47,0.02,6.9,30.92,14.93,0.29,26.31
2025-03-28,5.19,11.06,4.45,0.02,6.91,30.85,14.94,0.29,26.29
2025-03-29,5.19,11.05,4.44,0.02,6.9,30.96,14.97,0.29,26.18
2025-03-30,5.23,10.96,4.48,0.02,6.9,30.87,14.97,0.29,26.28
2025-03-31,5.19,10.95,4.48,0.02,6.92,30.95,14.94,0.29,26.26
2025-04-01,5.29,10.98,4.5,0.02,7.25,31.93,14.39,0.27,25.37
2025-04-02,5.07,11.1,4.52,0.02,7.09,32.45,14.84,0.31,24.6
2025-04-03,4.97,11.87,4.54,0.02,6.51,31.85,14.97,0.4,24.87
2025-04-04,5.2,11.75,4.63,0.01,6.34,30.59,15.29,0.39,25.8
2025-04-05,5.24,11.75,4.45,0.01,5.99,30.57,15.18,0.38,26.43
2025-04-06,5.24,11.76,4.46,0.01,6.0,30.58,15.14,0.38,26.43
2025-04-07,4.99,11.85,4.36,0.01,5.9,30.92,14.79,0.36,26.82
2025-04-08,5.26,11.19,4.23,0.01,5.81,30.82,14.53,0.36,27.79
2025-04-09,5.11,10.85,4.13,0.01,5.76,31.86,15.1,0.4,26.78
2025-04-10,5.21,10.93,4.23,0.01,5.64,31.89,14.72,0.34,27.03
2025-04-11,5.25,11.0,4.12,0.01,5.65,31.73,15.53,0.35,26.36
2025-04-12,4.98,11.17,4.08,0.01,5.65,31.74,15.64,0.37,26.36
2025-04-13,4.98,11.18,4.07,0.01,5.61,31.68,15.73,0.38,26.36
2025-04-14,4.48,10.96,4.4,0.01,5.5,32.63,15.5,0.41,26.11
2025-04-15,4.29,10.44,4.45,0.01,5.86,32.16,16.5,0.43,25.86
2025-04-16,4.36,10.17,4.38,0.01,5.98,31.92,16.2,0.46,26.52
2025-04-17,4.45,9.87,4.48,0.01,5.88,31.92,16.13,0.41,26.85
2025-04-18,4.43,9.71,4.74,0.01,6.15,31.71,16.36,0.35,26.54
2025-04-19,4.33,9.67,4.5,0.01,6.19,31.65,16.57,0.4,26.68
2025-04-20,4.4,9.72,4.62,0.01,6.14,31.62,16.42,0.4,26.67
2025-04-21,4.63,9.26,4.51,0.01,6.17,32.49,15.82,0.46,26.65
2025-04-22,4.34,9.16,5.8,0.01,6.36,33.32,15.58,0.38,25.05
2025-04-23,4.46,8.72,5.72,0.01,6.22,34.01,15.3,0.62,24.94
2025-04-24,4.71,9.94,4.32,0.01,6.6,33.2,15.3,1.23,24.69
2025-04-25,4.83,10.67,4.28,0.02,6.16,32.73,14.81,1.36,25.14
2025-04-26,4.54,9.07,4.64,0.02,6.27,33.94,14.9,2.35,24.27
2025-04-27,4.54,9.06,4.67,0.02,6.26,33.96,14.76,2.37,24.36
2025-04-28,4.55,9.36,4.69,0.02,6.42,32.64,14.86,4.12,23.34
2025-04-29,4.75,9.74,4.78,0.05,6.4,31.02,15.41,4.78,23.07
2025-04-30,4.4,9.7,4.86,0.08,6.37,30.84,15.26,5.31,23.18
2025-05-01,4.41,9.6,4.78,0.08,6.46,30.75,15.3,5.45,23.17
2025-05-02,4.34,9.44,4.78,0.08,6.55,30.39,15.25,5.48,23.69
2025-05-03,4.34,9.45,4.78,0.08,6.54,30.42,15.24,5.44,23.71
2025-05-04,4.3,9.38,4.78,0.08,6.56,30.45,15.28,5.45,23.72
2025-05-05,4.3,9.71,4.34,0.07,6.7,29.55,15.23,6.14,23.96
2025-05-06,4.21,9.42,4.5,0.05,6.82,29.27,14.75,6.32,24.66
2025-05-07,4.26,9.45,4.39,0.06,6.77,29.7,14.74,6.25,24.38
2025-05-08,4.25,9.48,4.36,0.06,6.78,29.86,14.63,6.38,24.2
2025-05-09,4.29,9.43,4.25,0.06,6.83,30.0,14.73,6.4,24.01
2025-05-10,4.21,9.42,4.21,0.06,6.78,29.99,14.62,6.53,24.18
2025-05-11,4.19,9.46,4.19,0.06,6.75,30.05,14.58,6.5,24.22
2025-05-12,4.17,9.33,4.18,0.06,6.84,29.86,14.8,6.67,24.09
2025-05-13,4.06,9.84,4.23,0.06,6.72,29.77,14.62,6.65,24.05
2025-05-14,4.34,9.75,4.08,0.04,6.58,29.82,14.42,6.54,24.43
2025-05-15,4.41,9.93,4.22,0.04,5.99,29.37,14.28,6.89,24.87
2025-05-16,4.65,10.09,4.12,0.04,5.81,28.85,14.23,6.94,25.27
2025-05-17,4.62,9.88,4.26,0.04,5.88,28.3,13.89,6.41,26.72
2025-05-18,4.62,9.86,4.28,0.04,5.85,28.3,13.9,6.41,26.74
2025-05-19,4.56,10.09,4.41,0.04,5.82,28.58,13.59,6.45,26.46
2025-05-20,4.45,10.12,4.55,0.04,5.66,28.52,13.65,6.39,26.62
2025-05-21,3.98,10.48,4.51,0.04,5.73,28.77,13.69,6.19,26.61
2025-05-22,3.89,10.59,4.66,0.04,5.89,28.21,13.17,6.46,27.09
2025-05-23,3.82,10.9,4.24,0.05,5.72,28.81,13.48,6.29,26.69
2025-05-24,3.75,10.88,4.15,0.05,5.67,29.72,13.55,6.26,25.97
2025-05-25,3.75,10.84,4.13,0.05,5.69,29.68,13.57,6.29,26.0
2025-05-26,4.21,10.35,4.13,0.04,5.35,29.48,13.67,6.66,26.11
2025-05-27,4.24,10.43,4.39,0.04,5.25,29.96,13.81,6.5,25.38
2025-05-28,4.41,9.35,4.56,0.05,5.29,30.3,14.53,6.14,25.37
2025-05-29,4.3,9.18,4.64,0.06,5.22,30.71,14.3,6.26,25.33
2025-05-30,4.14,10.25,4.39,0.06,5.17,30.91,13.83,5.91,25.34
2025-05-31,4.3,11.07,4.21,0.12,4.99,29.69,13.76,5.84,26.02
2025-06-01,4.28,11.02,4.18,0.12,4.96,29.9,13.74,5.8,26.0
2025-06-02,4.49,10.93,4.18,0.14,5.07,29.48,14.56,5.55,25.6
2025-06-03,4.6,11.12,4.28,0.15,5.02,27.87,15.06,5.65,26.25
2025-06-04,5.46,10.31,3.76,0.14,5.29,28.31,15.03,5.72,25.98
2025-06-05,5.91,10.3,3.61,0.13,5.47,28.34,14.58,5.38,26.28
2025-06-06,6.28,9.98,3.74,0.12,5.62,28.41,14.03,5.44,26.38
2025-06-07,6.32,9.95,3.75,0.12,5.61,28.46,14.01,5.43,26.35
2025-06-08,6.33,9.91,3.74,0.12,5.61,28.49,14.04,5.4,26.36
2025-06-09,6.08,9.96,4.08,0.17,5.52,28.08,14.08,5.22,26.81
2025-06-10,5.8,10.25,4.53,0.14,5.4,28.66,13.59,4.77,26.86
2025-06-11,5.89,9.88,4.48,0.15,5.41,28.44,13.97,4.86,26.92
2025-06-12,6.02,10.02,4.62,0.09,5.3,29.12,13.88,4.52,26.43
2025-06-13,5.86,10.07,4.4,0.1,5.21,29.79,13.62,4.55,26.4
2025-06-14,6.13,9.92,4.45,0.07,5.7,29.93,13.2,4.55,26.05
2025-06-15,6.11,9.92,4.45,0.07,5.71,29.95,13.21,4.48,26.1
2025-06-16,6.28,10.22,4.7,0.05,5.61,29.43,12.73,4.39,26.59
2025-06-17,6.27,10.09,4.65,0.05,6.21,29.45,12.88,3.98,26.42
2025-06-18,6.24,10.32,4.92,0.06,6.6,28.86,12.65,3.92,26.43
2025-06-19,6.68,10.63,5.01,0.07,6.72,29.08,12.6,4.01,25.2
2025-06-20,6.66,10.48,4.89,0.07,7.24,28.56,12.97,3.89,25.24
2025-06-21,5.82,10.85,5.11,0.08,7.33,28.2,13.01,3.3,26.3
2025-06-22,5.78,10.97,5.13,0.08,7.36,28.22,13.12,2.94,26.4
2025-06-23,5.9,10.99,5.08,0.08,7.41,28.61,13.47,2.84,25.62
2025-06-24,5.9,10.87,5.07,0.08,7.35,28.49,13.43,2.91,25.9
2025-06-25,5.13,10.66,5.09,0.08,7.43,27.87,13.35,2.77,27.62
2025-06-26,5.49,10.71,4.98,0.07,7.06,27.57,12.95,2.98,28.19
2025-06-27,7.17,10.65,4.99,0.07,6.81,28.25,12.51,3.02,26.53
2025-06-28,7.04,10.88,4.92,0.08,6.77,28.17,13.14,2.88,26.12
2025-06-29,7.04,10.87,4.95,0.08,6.79,28.19,13.07,2.89,26.12
2025-06-30,6.87,10.87,4.67,0.08,6.99,28.6,12.92,2.86,26.14
2025-07-01,5.81,11.02,4.63,0.08,6.94,30.02,12.67,2.77,26.06
2025-07-02,5.78,10.79,4.58,0.08,6.88,30.22,12.58,3.41,25.68
2025-07-03,5.27,10.34,4.51,0.08,7.68,30.64,12.55,3.26,25.67
2025-07-04,4.52,11.11,5.19,0.08,7.49,30.37,12.57,3.61,25.06
2025-07-05,4.6,9.67,4.88,0.07,7.3,31.6,12.89,3.27,25.72
2025-07-06,4.57,9.66,4.87,0.07,7.28,31.63,12.88,3.27,25.77
2025-07-07,4.33,10.49,5.06,0.06,7.3,31.81,12.61,3.16,25.18
2025-07-08,4.53,10.51,5.2,0.06,7.09,31.05,13.36,3.05,25.15
2025-07-09,4.55,10.62,5.2,0.06,7.07,30.97,13.28,3.02,25.23
2025-07-10,4.42,10.94,4.89,0.06,6.86,30.63,13.51,2.94,25.75
2025-07-11,4.4,10.71,5.17,0.08,6.76,31.29,13.32,2.92,25.35
2025-07-12,4.21,10.67,5.25,0.08,7.24,30.84,13.69,2.76,25.26
2025-07-13,4.21,10.7,5.25,0.08,7.2,30.83,13.76,2.75,25.22
2025-07-14,4.8,10.2,5.07,0.08,6.8,30.63,13.37,3.04,26.01
2025-07-15,4.96,10.56,5.16,0.16,6.91,30.72,13.41,2.45,25.67
2025-07-16,4.81,11.5,5.18,0.17,7.1,30.0,13.55,2.02,25.67
2025-07-17,4.75,10.94,5.39,0.14,6.41,31.1,13.7,2.02,25.55
2025-07-18,4.42,11.17,5.47,0.11,6.33,31.08,13.56,2.12,25.74
2025-07-19,4.4,11.14,5.48,0.11,6.36,31.16,13.61,2.12,25.62
2025-07-20,4.4,11.2,5.5,0.11,6.34,31.09,13.55,2.12,25.69
2025-07-21,4.4,10.1,5.07,0.11,6.41,30.6,14.48,1.98,26.85
2025-07-22,4.38,10.13,5.01,0.11,6.42,30.74,14.52,2.04,26.65
2025-07-23,4.4,10.16,5.01,0.11,6.32,31.33,13.88,2.06,26.73
2025-07-24,4.17,9.79,4.97,0.16,6.53,31.44,14.84,2.1,26.0
2025-07-25,4.11,9.83,5.12,0.41,6.46,31.75,14.64,2.12,25.56
2025-07-26,4.2,9.75,5.1,0.41,6.57,31.41,14.66,2.06,25.84
2025-07-27,4.19,9.65,5.09,0.41,6.56,31.45,14.72,2.11,25.82
2025-07-28,4.12,9.79,5.13,0.4,6.49,31.44,14.45,2.04,26.14
2025-07-29,4.36,9.66,5.08,0.38,6.2,31.62,14.08,2.33,26.29
2025-07-30,4.4,9.53,4.81,0.25,6.29,31.99,14.32,2.09,26.32
2025-07-31,4.61,9.71,4.72,0.25,6.09,33.13,14.1,2.02,25.37
2025-08-01,4.09,8.85,4.33,0.29,6.07,33.79,14.56,1.91,26.11
2025-08-02,4.23,8.51,4.07,0.35,6.25,33.94,14.67,1.88,26.1
2025-08-03,4.23,8.64,4.12,0.35,6.24,33.83,14.7,1.88,26.01
2025-08-04,4.23,8.37,4.04,0.35,6.55,32.9,14.31,1.73,27.52
2025-08-05,4.31,10.1,4.17,0.09,7.1,32.66,14.49,1.79,25.29
2025-08-06,4.42,9.94,4.3,0.11,7.12,32.68,13.97,2.0,25.46
2025-08-07,4.43,10.01,4.26,0.08,7.1,32.66,14.05,2.0,25.41
2025-08-08,4.38,10.08,4.22,0.08,7.07,32.62,14.34,1.98,25.23
2025-08-09,4.41,10.03,4.22,0.08,7.05,32.72,14.28,1.97,25.24
2025-08-10,4.4,10.09,4.26,0.08,7.01,32.62,14.28,1.99,25.27
2025-08-11,4.75,10.18,4.23,0.08,7.05,32.55,14.24,1.9,25.02
2025-08-12,4.66,10.56,4.44,0.11,6.86,31.6,14.41,2.32,25.04
2025-08-13,4.89,9.36,4.71,0.09,6.28,32.5,14.48,2.34,25.35
2025-08-14,5.25,10.2,4.61,0.09,6.36,31.33,14.5,1.9,25.76
2025-08-15,5.22,10.24,4.64,0.09,6.31,31.25,14.3,1.88,26.07
2025-08-16,5.25,10.13,4.62,0.09,6.31,31.25,14.35,1.88,26.12
2025-08-17,5.22,10.23,4.63,0.09,6.32,31.37,14.47,1.89,25.78
2025-08-18,5.22,10.22,4.62,0.09,6.31,31.44,14.26,1.89,25.95
2025-08-19,5.2,10.24,4.61,0.09,6.33,31.37,14.26,1.89,26.01
2025-08-20,5.21,10.25,4.63,0.09,6.34,31.17,14.27,1.9,26.14
2025-08-21,5.49,10.39,4.39,0.09,6.55,30.23,14.61,1.98,26.27
2025-08-22,5.66,9.61,4.74,0.09,6.05,31.3,14.69,1.9,25.96
2025-08-23,5.4,9.59,4.96,0.07,6.07,32.87,12.8,1.24,27.0
2025-08-24,5.41,9.66,4.98,0.07,5.99,32.9,12.78,1.24,26.97
2025-08-25,5.17,9.53,4.84,0.05,5.92,33.01,13.05,1.24,27.19
2025-08-26,4.89,9.62,4.95,0.05,5.97,32.72,12.88,1.18,27.74
2025-08-27,4.66,9.64,4.67,0.06,6.09,32.78,12.76,1.23,28.11
2025-08-28,4.71,9.52,4.8,0.06,6.95,33.55,11.88,1.25,27.28
2025-08-29,4.93,9.72,4.7,0.06,5.67,33.6,12.67,1.62,27.03
2025-08-30,4.89,10.07,4.7,0.07,5.23,33.04,12.75,1.64,27.61
2025-08-31,4.9,10.07,4.71,0.07,5.21,33.05,12.78,1.64,27.57
2025-09-01,4.98,10.07,4.93,0.08,5.24,32.95,12.75,1.54,27.46
2025-09-02,4.4,9.95,4.89,0.08,5.9,32.97,12.89,1.5,27.42
2025-09-03,4.48,10.16,4.85,0.06,5.98,32.39,12.73,1.38,27.97
2025-09-04,4.49,10.58,4.81,0.04,6.0,32.74,12.63,1.48,27.23
2025-09-05,5.15,10.88,4.91,0.05,5.75,32.68,12.46,1.37,26.75
2025-09-06,4.8,10.81,4.89,0.04,5.98,32.82,12.77,1.23,26.66
2025-09-07,4.82,10.81,4.89,0.04,6.03,32.83,12.77,1.22,26.59
2025-09-08,4.41,10.0,5.24,0.04,6.28,33.45,12.52,1.38,26.68
2025-09-09,4.59,10.03,5.12,0.05,6.11,32.83,12.83,1.28,27.16
2025-09-10,4.46,10.55,4.85,0.04,6.18,32.65,13.23,1.15,26.89
2025-09-11,4.28,12.09,4.93,0.09,5.53,31.24,13.79,1.25,26.8
2025-09-12,3.89,12.72,4.83,0.09,5.39,32.58,13.27,1.48,25.75
2025-09-13,3.96,11.82,5.08,0.12,5.43,32.58,13.51,1.36,26.14
2025-09-14,4.02,11.81,5.04,0.11,5.44,32.46,13.47,1.35,26.3
2025-09-15,4.28,12.19,5.26,0.12,5.47,31.76,13.71,1.25,25.96
2025-09-16,4.57,11.71,5.29,0.07,5.62,31.34,13.42,1.44,26.54
2025-09-17,4.62,11.35,5.26,0.07,5.93,31.93,13.77,1.34,25.73
2025-09-18,4.9,11.09,5.27,0.07,6.01,31.66,13.44,1.37,26.19
2025-09-19,5.58,11.87,5.39,0.03,5.97,31.43,13.7,1.18,24.85
2025-09-20,5.76,11.96,5.14,0.03,6.11,30.97,13.47,1.17,25.39
2025-09-21,5.78,12.0,5.16,0.03,6.19,31.02,13.48,1.16,25.18
2025-09-22,6.28,11.68,5.15,0.03,5.73,30.49,13.38,1.14,26.12
2025-09-23,6.05,11.44,5.1,0.03,5.9,31.58,13.5,1.12,25.28
2025-09-24,5.98,11.38,5.51,0.03,5.92,31.58,13.21,1.19,25.2
2025-09-25,6.18,11.81,5.25,0.02,5.89,31.23,12.99,1.18,25.45
2025-09-26,6.39,11.61,5.05,0.0,6.04,31.17,12.76,1.26,25.72
2025-09-27,6.54,11.55,4.88,0.0,6.11,31.29,12.75,1.26,25.62
2025-09-28,6.54,11.55,4.91,0.0,6.11,31.33,12.72,1.27,25.57
2025-09-29,6.19,11.49,4.86,0.0,6.1,31.74,12.34,1.18,26.1
2025-09-30,6.03,11.49,4.7,0.05,6.06,31.93,12.34,1.08,26.32
2025-10-01,6.19,11.55,4.57,0.04,5.82,31.99,12.44,1.07,26.33
2025-10-02,6.19,11.51,4.63,0.04,5.86,31.85,12.43,1.07,26.42
2025-10-03,6.05,11.6,4.93,0.04,5.88,31.96,12.2,1.04,26.3
2025-10-04,5.85,11.63,5.06,0.0,5.82,32.29,12.5,1.04,25.81
2025-10-05,5.84,11.55,5.05,0.0,5.85,32.5,12.46,1.04,25.71
2025-10-06,5.73,11.43,5.07,0.0,5.85,32.28,12.52,1.05,26.07
2025-10-07,5.79,11.5,5.23,0.0,5.92,32.06,12.45,1.02,26.03
2025-10-08,5.86,11.49,4.99,0.01,6.24,31.77,12.72,1.12,25.8
2025-10-09,5.58,11.5,4.88,0.01,5.75,33.74,12.05,1.19,25.3
2025-10-10,5.4,10.77,4.95,0.01,5.55,34.01,12.49,1.27,25.55
2025-10-11,5.13,10.09,5.11,0.01,6.09,34.44,12.4,1.22,25.51
2025-10-12,5.08,10.08,4.93,0.01,6.09,34.56,12.33,1.21,25.71
2025-10-13,5.14,10.19,4.87,0.02,6.27,34.19,12.91,1.3,25.11
2025-10-14,5.56,9.82,4.72,0.06,6.47,33.76,11.97,1.26,26.38
2025-10-15,5.83,9.9,4.82,0.08,6.28,33.47,12.6,1.27,25.75
2025-10-16,5.75,10.3,4.81,0.08,6.28,33.47,12.15,1.21,25.95
2025-10-17,6.15,10.05,4.95,0.08,6.2,33.89,11.68,1.21,25.79
2025-10-18,6.13,10.28,5.05,0.07,6.39,32.42,11.99,1.14,26.53
2025-10-19,6.15,10.27,5.03,0.07,6.4,32.49,11.92,1.13,26.54
2025-10-20,6.17,10.24,5.02,0.07,6.42,32.49,11.87,1.13,26.59
2025-10-21,6.19,10.31,5.02,0.07,6.35,32.48,11.93,1.14,26.51
2025-10-22,6.13,10.24,5.04,0.07,6.42,32.48,11.93,1.13,26.56
2025-10-23,6.18,10.25,5.02,0.07,6.39,32.44,11.98,1.14,26.53
2025-10-24,6.07,10.11,4.89,0.0,6.0,33.54,12.49,1.21,25.69
2025-10-25,5.86,9.74,5.11,0.0,5.98,34.19,12.33,1.26,25.53
2025-10-26,5.83,9.81,5.12,0.0,5.96,34.26,12.49,1.22,25.31
2025-10-27,5.65,9.47,5.32,0.0,5.95,34.72,12.82,1.28,24.79
2025-10-28,5.63,9.57,5.33,0.0,6.02,34.26,12.84,1.17,25.18
2025-10-29,5.66,9.62,5.52,0.0,5.62,34.29,12.6,1.11,25.58
2025-10-30,5.62,9.6,5.21,0.0,5.31,33.05,12.88,1.44,26.89
2025-10-31,5.47,9.76,4.76,0.0,5.46,31.89,13.5,1.53,27.63
2025-11-01,5.4,9.79,4.47,0.0,5.06,32.13,13.52,1.56,28.07
2025-11-02,5.44,9.81,4.48,0.0,5.03,32.11,13.51,1.58,28.04
2025-11-03,5.16,10.26,4.66,0.0,4.98,31.71,13.37,1.56,28.3
2025-11-04,5.21,9.87,4.65,0.0,4.93,31.26,13.81,1.44,28.83
2025-11-05,5.17,9.87,4.63,0.0,4.84,31.37,13.86,1.44,28.82
2025-11-06,5.25,9.87,4.29,0.0,4.87,31.17,13.87,1.48,29.2
2025-11-07,5.36,9.05,4.34,0.07,4.56,33.2,12.98,1.18,29.26
2025-11-08,5.37,9.74,4.19,0.07,4.68,34.09,12.22,1.17,28.47
2025-11-09,5.39,9.76,4.21,0.07,4.67,34.09,12.15,1.19,28.47
2025-11-10,5.26,9.65,4.2,0.07,4.72,34.18,12.31,1.14,28.47
2025-11-11,5.2,9.66,4.2,0.08,4.78,33.94,12.32,1.19,28.63
2025-11-12,5.16,9.78,4.16,0.04,4.55,34.02,12.35,1.14,28.8
2025-11-13,5.32,9.68,4.24,0.04,4.38,33.88,12.16,1.24,29.06
2025-11-14,5.53,9.41,4.12,0.06,4.25,33.28,12.4,1.51,29.44
2025-11-15,5.43,9.51,4.0,0.07,4.02,32.64,11.42,1.72,31.19
2025-11-16,5.37,9.38,4.01,0.07,4.0,32.74,11.5,1.77,31.16
2025-11-17,5.1,9.22,4.18,0.03,4.21,31.26,11.97,2.34,31.69
2025-11-18,5.44,8.77,4.31,0.03,4.49,30.44,12.48,2.67,31.37
2025-11-19,5.54,9.55,4.11,0.05,4.92,30.39,12.55,2.95,29.94
2025-11-20,5.81,10.18,3.75,0.05,6.47,30.29,12.15,2.98,28.32
2025-11-21,4.94,9.98,3.6,0.05,6.1,31.0,11.5,3.41,29.42
2025-11-22,4.4,10.71,3.78,0.01,6.07,31.19,12.18,3.57,28.09
2025-11-23,4.42,10.74,3.75,0.01,6.05,31.13,12.18,3.6,28.12
2025-11-24,4.87,11.3,3.74,0.01,5.94,32.7,11.76,3.5,26.18
2025-11-25,5.05,10.81,4.12,0.01,5.97,32.65,11.43,3.41,26.55
2025-11-26,4.79,10.7,4.02,0.05,5.18,32.52,12.28,3.25,27.21
2025-11-27,5.39,11.05,4.22,0.05,6.02,29.91,12.2,2.65,28.51
2025-11-28,5.64,11.0,4.42,0.05,6.17,30.45,12.08,2.51,27.68
2025-11-29,5.14,10.27,4.25,0.04,5.99,31.37,12.3,2.94,27.7
2025-11-30,5.21,10.25,4.26,0.04,6.02,31.18,12.28,2.94,27.82
2025-12-01,5.41,10.24,4.31,0.04,5.7,31.76,12.46,2.77,27.31
2025-12-02,5.37,10.2,4.5,0.04,5.19,30.31,13.13,2.35,28.91
2025-12-03,4.75,11.16,4.78,0.01,4.92,30.54,12.94,2.26,28.64
2025-12-04,4.82,10.53,4.82,0.01,5.58,30.8,13.85,2.1,27.49
2025-12-05,4.88,10.52,4.54,0.01,5.72,31.39,13.83,2.1,27.01
2025-12-06,4.91,10.6,4.48,0.01,5.88,31.99,13.18,2.14,26.81
2025-12-07,4.91,10.67,4.54,0.01,5.85,31.87,13.2,2.16,26.79
2025-12-08,4.89,10.57,4.11,0.02,6.18,32.76,13.09,2.11,26.27
2025-12-09,5.02,9.85,4.47,0.02,6.07,33.25,13.34,2.0,25.98
2025-12-10,5.23,10.12,4.19,0.02,6.04,33.19,13.54,1.95,25.72
2025-12-11,5.02,10.25,4.19,0.02,6.06,32.95,13.61,1.96,25.94
2025-12-12,4.95,10.15,4.19,0.02,6.2,32.78,13.99,1.88,25.84
2025-12-13,4.79,10.33,4.3,0.02,6.24,32.8,13.67,1.92,25.93
2025-12-14,4.86,10.38,4.27,0.02,6.19,32.74,13.69,1.89,25.96
2025-12-15,4.79,10.46,4.2,0.02,6.24,32.61,13.86,2.01,25.81
2025-12-16,4.75,10.54,4.14,0.02,6.19,32.72,13.97,1.92,25.75
2025-12-17,4.67,10.43,4.17,0.02,6.23,32.62,14.12,1.91,25.83
2025-12-18,4.65,10.39,4.22,0.02,6.21,32.55,14.16,1.93,25.87
2025-12-19,4.7,10.4,4.2,0.02,6.19,32.66,14.08,1.95,25.8
2025-12-20,4.68,10.27,4.21,0.02,6.22,32.63,14.07,1.97,25.93
2025-12-21,4.67,10.23,4.21,0.02,6.25,32.76,14.02,1.96,25.88
2025-12-22,4.66,10.24,4.18,0.02,6.22,32.69,14.01,1.91,26.07
2025-12-23,4.68,10.38,4.15,0.02,6.2,32.74,14.03,1.97,25.83
2025-12-24,4.68,10.36,4.17,0.02,6.23,32.56,14.13,1.97,25.88
2025-12-25,4.68,10.32,4.19,0.02,6.21,32.69,14.08,1.94,25.87
2025-12-26,4.67,10.29,4.19,0.02,6.23,32.67,14.06,2.02,25.85
2025-12-27,4.67,10.26,4.16,0.02,6.21,32.79,14.07,1.95,25.87
2025-12-28,4.63,10.34,4.16,0.02,6.18,32.74,14.02,1.95,25.96
2025-12-29,4.72,10.34,4.08,0.01,6.26,32.79,13.98,1.97,25.85
2025-12-30,4.72,10.43,4.07,0.01,6.19,32.72,13.98,1.94,25.94
2025-12-31,4.67,10.36,4.0,0.01,6.15,32.85,14.09,1.97,25.9
