date,tracker_id,tracker_name,metric_name,option_index,polarity,weight,value
2023-01-17,4,Index of Inflation,Current expenses have become difficult to manage,1,-1.0,1.6,58.71
2023-01-17,4,Index of Inflation,Current expenses have gone down,2,1.0,1.0,10.81
2023-01-17,4,Index of Inflation,Others/DK/CS,3,0.0,0.0,1.91
2023-01-17,5,Index of Optimism,Will Improve,0,1.0,1.5,42.97
2023-01-17,5,Index of Optimism,Will remain the same,1,0.0,0.2,15.83
2023-01-17,5,Index of Optimism,Will Deteriorate,2,-1.0,1.5,24.2
2023-01-17,5,Index of Optimism,Don't Know/Can't Say,3,0.0,0.0,17.0
2023-01-17,6,Self Nation,The country is moving forward but not my life,0,0.25,0.9,23.27
2023-01-17,6,Self Nation,The country is moving forward and my life too,1,1.0,1.35,47.81
2023-01-17,6,Self Nation,My life is improving but the country is in poor state,2,-0.25,0.9,4.79
2023-01-17,6,Self Nation,My life & the country both are in a poor state,3,-1.0,1.8,20.21
2023-01-17,6,Self Nation,Don't Know/Can't Say,4,0.0,0.0,3.92
2023-01-17,7,Media Usage,TV news channels,0,0.0,0.0,34.87
2023-01-17,7,Media Usage,Radio,1,0.0,0.0,1.16
2023-01-17,7,Media Usage,Newspapers,2,0.0,0.0,8.52
2023-01-17,7,Media Usage,News magazines,3,0.0,0.0,0.29
2023-01-17,7,Media Usage,Internet / social media,4,0.0,0.0,46.25
2023-01-17,7,Media Usage,Political rallies / gatherings,5,0.0,0.0,0.2
2023-01-17,7,Media Usage,Personal interaction with friends/colleagues,6,0.0,0.0,5.73
2023-01-17,7,Media Usage,Don't Know/Can't Say,7,0.0,0.0,1.15
2023-01-18,1,National Issues,Corruption,0,-1.0,1.0,5.56
2023-01-18,1,National Issues,Unemployment,1,-1.0,1.5,27.11
2023-01-18,1,National Issues,Familiy Income Poverty,2,-1.0,1.2,6.24
2023-01-18,1,National Issues,Rising Prices,3,-1.0,1.5,22.38
2023-01-18,1,National Issues,Electricity Road Water,4,-1.0,0.8,3.29
2023-01-18,1,National Issues,Terror Attacks,5,1.0,0.9,0.75
2023-01-18,1,National Issues,Epidemics such as Corona etc.,6,-0.5,0.6,2.92
2023-01-18,1,National Issues,Other Issues,7,0.0,0.0,24.43
2023-01-18,1,National Issues,Don't Know/Can't Say,8,0.0,0.0,7.32
2023-01-18,2,Quality of Life Index,Improved,0,1.0,1.3,34.15
2023-01-18,2,Quality of Life Index,Remained the same,1,0.0,0.2,32.08
2023-01-18,2,Quality of Life Index,Deteriorated,2,-1.0,1.4,33.07
2023-01-18,2,Quality of Life Index,Don't Know/Can't Say,3,0.0,0.0,0.7
2023-01-18,3,Index of Income Expenditure,Income increased but the expenditure went up as well,0,0.2,0.6,17.63
2023-01-18,3,Index of Income Expenditure,Income remained the same while expenditure went up,1,-0.7,1.1,30.72
2023-01-18,3,Index of Income Expenditure,Income went down while the expenditure went up,2,-1.0,1.5,39.47
2023-01-18,3,Index of Income Expenditure,Income increased and the expenditure went down or remained the same,3,1.0,1.2,2.41
2023-01-18,3,Index of Income Expenditure,"Income went down, expenditure remained the same",4,-0.8,1.1,3.01
2023-01-18,3,Index of Income Expenditure,Income & expenditure both are same,5,0.0,0.2,4.68
2023-01-18,3,Index of Income Expenditure,Others/Don't Know/Can't Say,6,0.0,0.0,2.08
2023-01-18,4,Index of Inflation,Current expenses gone up; but still manageable,0,-0.3,0.8,27.84
2023-01-18,4,Index of Inflation,Current expenses have become difficult to manage,1,-1.0,1.6,59.48
2023-01-18,4,Index of Inflation,Current expenses have gone down,2,1.0,1.0,10.86
2023-01-18,4,Index of Inflation,Others/DK/CS,3,0.0,0.0,1.82
2023-01-18,5,Index of Optimism,Will Improve,0,1.0,1.5,42.01
2023-01-18,5,Index of Optimism,Will remain the same,1,0.0,0.2,15.84
2023-01-18,5,Index of Optimism,Will Deteriorate,2,-1.0,1.5,24.72
2023-01-18,5,Index of Optimism,Don't Know/Can't Say,3,0.0,0.0,17.43
2023-01-18,6,Self Nation,The country is moving forward but not my life,0,0.25,0.9,23.29
2023-01-18,6,Self Nation,The country is moving forward and my life too,1,1.0,1.35,47.28
2023-01-18,6,Self Nation,My life is improving but the country is in poor state,2,-0.25,0.9,4.52
2023-01-18,6,Self Nation,My life & the country both are in a poor state,3,-1.0,1.8,20.94
2023-01-18,6,Self Nation,Don't Know/Can't Say,4,0.0,0.0,3.97
2023-01-18,7,Media Usage,TV news channels,0,0.0,0.0,35.7
2023-01-18,7,Media Usage,Radio,1,0.0,0.0,0.99
2023-01-18,7,Media Usage,Newspapers,2,0.0,0.0,8.68
2023-01-18,7,Media Usage,News magazines,3,0.0,0.0,0.27
2023-01-18,7,Media Usage,Internet / social media,4,0.0,0.0,45.23
2023-01-18,7,Media Usage,Political rallies / gatherings,5,0.0,0.0,0.24
2023-01-18,7,Media Usage,Personal interaction with friends/colleagues,6,0.0,0.0,5.99
2023-01-18,7,Media Usage,Don't Know/Can't Say,7,0.0,0.0,1.06
2023-01-19,1,National Issues,Corruption,0,-1.0,1.0,5.32
2023-01-19,1,National Issues,Unemployment,1,-1.0,1.5,27.42
2023-01-19,1,National Issues,Familiy Income Poverty,2,-1.0,1.2,5.77
2023-01-19,1,National Issues,Rising Prices,3,-1.0,1.5,22.55
2023-01-19,1,National Issues,Electricity Road Water,4,-1.0,0.8,2.87
2023-01-19,1,National Issues,Terror Attacks,5,1.0,0.9,0.7
2023-01-19,1,National Issues,Epidemics such as Corona etc.,6,-0.5,0.6,2.76
2023-01-19,1,National Issues,Other Issues,7,0.0,0.0,25.18
2023-01-19,1,National Issues,Don't Know/Can't Say,8,0.0,0.0,7.43
2023-01-19,2,Quality of Life Index,Improved,0,1.0,1.3,33.79
2023-01-19,2,Quality of Life Index,Remained the same,1,0.0,0.2,33.51
2023-01-19,2,Quality of Life Index,Deteriorated,2,-1.0,1.4,32.0
2023-01-19,2,Quality of Life Index,Don't Know/Can't Say,3,0.0,0.0,0.7
2023-01-19,3,Index of Income Expenditure,Income increased but the expenditure went up as well,0,0.2,0.6,17.22
2023-01-19,3,Index of Income Expenditure,Income remained the same while expenditure went up,1,-0.7,1.1,31.57
2023-01-19,3,Index of Income Expenditure,Income went down while the expenditure went up,2,-1.0,1.5,39.26
2023-01-19,3,Index of Income Expenditure,Income increased and the expenditure went down or remained the same,3,1.0,1.2,2.09
2023-01-19,3,Index of Income Expenditure,"Income went down, expenditure remained the same",4,-0.8,1.1,2.6
2023-01-19,3,Index of Income Expenditure,Income & expenditure both are same,5,0.0,0.2,4.67
2023-01-19,3,Index of Income Expenditure,Others/Don't Know/Can't Say,6,0.0,0.0,2.59
2023-01-19,4,Index of Inflation,Current expenses gone up; but still manageable,0,-0.3,0.8,27.36
2023-01-19,4,Index of Inflation,Current expenses have become difficult to manage,1,-1.0,1.6,60.4
2023-01-19,4,Index of Inflation,Current expenses have gone down,2,1.0,1.0,10.48
2023-01-19,4,Index of Inflation,Others/DK/CS,3,0.0,0.0,1.76
2023-01-19,5,Index of Optimism,Will Improve,0,1.0,1.5,40.62
2023-01-19,5,Index of Optimism,Will remain the same,1,0.0,0.2,16.58
2023-01-19,5,Index of Optimism,Will Deteriorate,2,-1.0,1.5,25.71
2023-01-19,5,Index of Optimism,Don't Know/Can't Say,3,0.0,0.0,17.09
2023-01-19,6,Self Nation,The country is moving forward but not my life,0,0.25,0.9,22.93
2023-01-19,6,Self Nation,The country is moving forward and my life too,1,1.0,1.35,46.54
2023-01-19,6,Self Nation,My life is improving but the country is in poor state,2,-0.25,0.9,4.5
2023-01-19,6,Self Nation,My life & the country both are in a poor state,3,-1.0,1.8,22.31
2023-01-19,6,Self Nation,Don't Know/Can't Say,4,0.0,0.0,3.72
2023-01-19,7,Media Usage,TV news channels,0,0.0,0.0,34.95
2023-01-19,7,Media Usage,Radio,1,0.0,0.0,0.8
2023-01-19,7,Media Usage,Newspapers,2,0.0,0.0,8.71
2023-01-19,7,Media Usage,News magazines,3,0.0,0.0,0.47
2023-01-19,7,Media Usage,Internet / social media,4,0.0,0.0,45.96
2023-01-19,7,Media Usage,Political rallies / gatherings,5,0.0,0.0,0.15
2023-01-19,7,Media Usage,Personal interaction with friends/colleagues,6,0.0,0.0,5.78
2023-01-19,7,Media Usage,Don't Know/Can't Say,7,0.0,0.0,1.45
2023-01-20,1,National Issues,Corruption,0,-1.0,1.0,5.04
2023-01-20,1,National Issues,Unemployment,1,-1.0,1.5,27.56
2023-01-20,1,National Issues,Familiy Income Poverty,2,-1.0,1.2,5.94
2023-01-20,1,National Issues,Rising Prices,3,-1.0,1.5,22.56
2023-01-20,1,National Issues,Electricity Road Water,4,-1.0,0.8,2.63
2023-01-20,1,National Issues,Terror Attacks,5,1.0,0.9,0.72
2023-01-20,1,National Issues,Epidemics such as Corona etc.,6,-0.5,0.6,2.44
2023-01-20,1,National Issues,Other Issues,7,0.0,0.0,26.0
2023-01-20,1,National Issues,Don't Know/Can't Say,8,0.0,0.0,7.11
2023-01-20,2,Quality of Life Index,Improved,0,1.0,1.3,33.57
2023-01-20,2,Quality of Life Index,Remained the same,1,0.0,0.2,33.95
2023-01-20,2,Quality of Life Index,Deteriorated,2,-1.0,1.4,31.8
2023-01-20,2,Quality of Life Index,Don't Know/Can't Say,3,0.0,0.0,0.68
2023-01-20,3,Index of Income Expenditure,Income increased but the expenditure went up as well,0,0.2,0.6,17.74
2023-01-20,3,Index of Income Expenditure,Income remained the same while expenditure went up,1,-0.7,1.1,30.92
2023-01-20,3,Index of Income Expenditure,Income went down while the expenditure went up,2,-1.0,1.5,39.32
2023-01-20,3,Index of Income Expenditure,Income increased and the expenditure went down or remained the same,3,1.0,1.2,1.99
2023-01-20,3,Index of Income Expenditure,"Income went down, expenditure remained the same",4,-0.8,1.1,2.77
2023-01-20,3,Index of Income Expenditure,Income & expenditure both are same,5,0.0,0.2,4.77
2023-01-20,3,Index of Income Expenditure,Others/Don't Know/Can't Say,6,0.0,0.0,2.49
2023-01-20,4,Index of Inflation,Current expenses gone up; but still manageable,0,-0.3,0.8,27.4
2023-01-20,4,Index of Inflation,Current expenses have become difficult to manage,1,-1.0,1.6,60.59
2023-01-20,4,Index of Inflation,Current expenses have gone down,2,1.0,1.0,10.11
2023-01-20,4,Index of Inflation,Others/DK/CS,3,0.0,0.0,1.9
2023-01-20,5,Index of Optimism,Will Improve,0,1.0,1.5,40.77
2023-01-20,5,Index of Optimism,Will remain the same,1,0.0,0.2,16.36
2023-01-20,5,Index of Optimism,Will Deteriorate,2,-1.0,1.5,25.72
2023-01-20,5,Index of Optimism,Don't Know/Can't Say,3,0.0,0.0,17.15
2023-01-20,6,Self Nation,The country is moving forward but not my life,0,0.25,0.9,23.45
2023-01-20,6,Self Nation,The country is moving forward and my life too,1,1.0,1.35,46.74
2023-01-20,6,Self Nation,My life is improving but the country is in poor state,2,-0.25,0.9,4.33
2023-01-20,6,Self Nation,My life & the country both are in a poor state,3,-1.0,1.8,21.98
2023-01-20,6,Self Nation,Don't Know/Can't Say,4,0.0,0.0,3.5
2023-01-20,7,Media Usage,TV news channels,0,0.0,0.0,35.14
2023-01-20,7,Media Usage,Radio,1,0.0,0.0,0.96
2023-01-20,7,Media Usage,Newspapers,2,0.0,0.0,8.34
2023-01-20,7,Media Usage,News magazines,3,0.0,0.0,0.55
2023-01-20,7,Media Usage,Internet / social media,4,0.0,0.0,45.82
2023-01-20,7,Media Usage,Political rallies / gatherings,5,0.0,0.0,0.17
2023-01-20,7,Media Usage,Personal interaction with friends/colleagues,6,0.0,0.0,5.8
2023-01-20,7,Media Usage,Don't Know/Can't Say,7,0.0,0.0,1.46
2023-01-21,1,National Issues,Corruption,0,-1.0,1.0,5.01
2023-01-21,1,National Issues,Unemployment,1,-1.0,1.5,27.31
2023-01-21,1,National Issues,Familiy Income Poverty,2,-1.0,1.2,5.93
2023-01-21,1,National Issues,Rising Prices,3,-1.0,1.5,22.76
2023-01-21,1,National Issues,Electricity Road Water,4,-1.0,0.8,2.72
2023-01-21,1,National Issues,Terror Attacks,5,1.0,0.9,0.68
2023-01-21,1,National Issues,Epidemics such as Corona etc.,6,-0.5,0.6,2.4
2023-01-21,1,National Issues,Other Issues,7,0.0,0.0,26.21
2023-01-21,1,National Issues,Don't Know/Can't Say,8,0.0,0.0,6.98
2023-01-21,2,Quality of Life Index,Improved,0,1.0,1.3,32.96
2023-01-21,2,Quality of Life Index,Remained the same,1,0.0,0.2,34.52
2023-01-21,2,Quality of Life Index,Deteriorated,2,-1.0,1.4,31.83
2023-01-21,2,Quality of Life Index,Don't Know/Can't Say,3,0.0,0.0,0.69
2023-01-21,3,Index of Income Expenditure,Income increased but the expenditure went up as well,0,0.2,0.6,17.46
2023-01-21,3,Index of Income Expenditure,Income remained the same while expenditure went up,1,-0.7,1.1,30.9
2023-01-21,3,Index of Income Expenditure,Income went down while the expenditure went up,2,-1.0,1.5,39.91
2023-01-21,3,Index of Income Expenditure,Income increased and the expenditure went down or remained the same,3,1.0,1.2,1.91
2023-01-21,3,Index of Income Expenditure,"Income went down, expenditure remained the same",4,-0.8,1.1,2.74
2023-01-21,3,Index of Income Expenditure,Income & expenditure both are same,5,0.0,0.2,4.65
2023-01-21,3,Index of Income Expenditure,Others/Don't Know/Can't Say,6,0.0,0.0,2.43
2023-01-21,4,Index of Inflation,Current expenses gone up; but still manageable,0,-0.3,0.8,26.94
2023-01-21,4,Index of Inflation,Current expenses have become difficult to manage,1,-1.0,1.6,60.96
2023-01-21,4,Index of Inflation,Current expenses have gone down,2,1.0,1.0,10.21
2023-01-21,4,Index of Inflation,Others/DK/CS,3,0.0,0.0,1.89
2023-01-21,5,Index of Optimism,Will Improve,0,1.0,1.5,40.12
2023-01-21,5,Index of Optimism,Will remain the same,1,0.0,0.2,16.18
2023-01-21,5,Index of Optimism,Will Deteriorate,2,-1.0,1.5,26.01
2023-01-21,5,Index of Optimism,Don't Know/Can't Say,3,0.0,0.0,17.69
2023-01-21,6,Self Nation,The country is moving forward but not my life,0,0.25,0.9,24.63
2023-01-21,6,Self Nation,The country is moving forward and my life too,1,1.0,1.35,45.27
2023-01-21,6,Self Nation,My life is improving but the country is in poor state,2,-0.25,0.9,4.4
2023-01-21,6,Self Nation,My life & the country both are in a poor state,3,-1.0,1.8,22.1
2023-01-21,6,Self Nation,Don't Know/Can't Say,4,0.0,0.0,3.6
2023-01-21,7,Media Usage,TV news channels,0,0.0,0.0,34.27
2023-01-21,7,Media Usage,Radio,1,0.0,0.0,0.98
2023-01-21,7,Media Usage,Newspapers,2,0.0,0.0,8.77
2023-01-21,7,Media Usage,News magazines,3,0.0,0.0,0.53
2023-01-21,7,Media Usage,Internet / social media,4,0.0,0.0,45.98
2023-01-21,7,Media Usage,Political rallies / gatherings,5,0.0,0.0,0.2
2023-01-21,7,Media Usage,Personal interaction with friends/colleagues,6,0.0,0.0,5.97
2023-01-21,7,Media Usage,Don't Know/Can't Say,7,0.0,0.0,1.56
2023-01-22,1,National Issues,Corruption,0,-1.0,1.0,5.1
2023-01-22,1,National Issues,Unemployment,1,-1.0,1.5,27.43
2023-01-22,1,National Issues,Familiy Income Poverty,2,-1.0,1.2,6.01
2023-01-22,1,National Issues,Rising Prices,3,-1.0,1.5,22.85
2023-01-22,1,National Issues,Electricity Road Water,4,-1.0,0.8,2.78
2023-01-22,1,National Issues,Terror Attacks,5,1.0,0.9,0.69
2023-01-22,1,National Issues,Epidemics such as Corona etc.,6,-0.5,0.6,2.38
2023-01-22,1,National Issues,Other Issues,7,0.0,0.0,25.7
2023-01-22,1,National Issues,Don't Know/Can't Say,8,0.0,0.0,7.06
2023-01-22,2,Quality of Life Index,Improved,0,1.0,1.3,32.9
2023-01-22,2,Quality of Life Index,Remained the same,1,0.0,0.2,34.58
2023-01-22,2,Quality of Life Index,Deteriorated,2,-1.0,1.4,31.82
2023-01-22,2,Quality of Life Index,Don't Know/Can't Say,3,0.0,0.0,0.7
2023-01-22,3,Index of Income Expenditure,Income increased but the expenditure went up as well,0,0.2,0.6,17.45
2023-01-22,3,Index of Income Expenditure,Income remained the same while expenditure went up,1,-0.7,1.1,31.25
2023-01-22,3,Index of Income Expenditure,Income went down while the expenditure went up,2,-1.0,1.5,39.47
2023-01-22,3,Index of Income Expenditure,Income increased and the expenditure went down or remained the same,3,1.0,1.2,1.86
2023-01-22,3,Index of Income Expenditure,"Income went down, expenditure remained the same",4,-0.8,1.1,2.76
2023-01-22,3,Index of Income Expenditure,Income & expenditure both are same,5,0.0,0.2,4.75
2023-01-22,3,Index of Income Expenditure,Others/Don't Know/Can't Say,6,0.0,0.0,2.46
2023-01-22,4,Index of Inflation,Current expenses gone up; but still manageable,0,-0.3,0.8,26.87
2023-01-22,4,Index of Inflation,Current expenses have become difficult to manage,1,-1.0,1.6,61.03
2023-01-22,4,Index of Inflation,Current expenses have gone down,2,1.0,1.0,10.22
2023-01-22,4,Index of Inflation,Others/DK/CS,3,0.0,0.0,1.88
2023-01-22,5,Index of Optimism,Will Improve,0,1.0,1.5,39.87
2023-01-22,5,Index of Optimism,Will remain the same,1,0.0,0.2,16.13
2023-01-22,5,Index of Optimism,Will Deteriorate,2,-1.0,1.5,25.88
2023-01-22,5,Index of Optimism,Don't Know/Can't Say,3,0.0,0.0,18.12
2023-01-22,6,Self Nation,The country is moving forward but not my life,0,0.25,0.9,24.43
2023-01-22,6,Self Nation,The country is moving forward and my life too,1,1.0,1.35,45.64
2023-01-22,6,Self Nation,My life is improving but the country is in poor state,2,-0.25,0.9,4.26
2023-01-22,6,Self Nation,My life & the country both are in a poor state,3,-1.0,1.8,22.05
2023-01-22,6,Self Nation,Don't Know/Can't Say,4,0.0,0.0,3.62
2023-01-22,7,Media Usage,TV news channels,0,0.0,0.0,34.04
2023-01-22,7,Media Usage,Radio,1,0.0,0.0,0.91
2023-01-22,7,Media Usage,Newspapers,2,0.0,0.0,8.94
2023-01-22,7,Media Usage,News magazines,3,0.0,0.0,0.55
2023-01-22,7,Media Usage,Internet / social media,4,0.0,0.0,45.95
2023-01-22,7,Media Usage,Political rallies / gatherings,5,0.0,0.0,0.19
2023-01-22,7,Media Usage,Personal interaction with friends/colleagues,6,0.0,0.0,6.15
2023-01-22,7,Media Usage,Don't Know/Can't Say,7,0.0,0.0,1.51
2023-01-23,1,National Issues,Corruption,0,-1.0,1.0,5.33
2023-01-23,1,National Issues,Unemployment,1,-1.0,1.5,27.47
2023-01-23,1,National Issues,Familiy Income Poverty,2,-1.0,1.2,6.05
2023-01-23,1,National Issues,Rising Prices,3,-1.0,1.5,22.63
2023-01-23,1,National Issues,Electricity Road Water,4,-1.0,0.8,2.63
2023-01-23,1,National Issues,Terror Attacks,5,1.0,0.9,0.67
2023-01-23,1,National Issues,Epidemics such as Corona etc.,6,-0.5,0.6,2.17
2023-01-23,1,National Issues,Other Issues,7,0.0,0.0,25.86
2023-01-23,1,National Issues,Don't Know/Can't Say,8,0.0,0.0,7.19
2023-01-23,2,Quality of Life Index,Improved,0,1.0,1.3,33.7
2023-01-23,2,Quality of Life Index,Remained the same,1,0.0,0.2,33.36
2023-01-23,2,Quality of Life Index,Deteriorated,2,-1.0,1.4,32.4
2023-01-23,2,Quality of Life Index,Don't Know/Can't Say,3,0.0,0.0,0.54
2023-01-23,3,Index of Income Expenditure,Income increased but the expenditure went up as well,0,0.2,0.6,17.61
2023-01-23,3,Index of Income Expenditure,Income remained the same while expenditure went up,1,-0.7,1.1,31.08
2023-01-23,3,Index of Income Expenditure,Income went down while the expenditure went up,2,-1.0,1.5,39.47
2023-01-23,3,Index of Income Expenditure,Income increased and the expenditure went down or remained the same,3,1.0,1.2,1.81
2023-01-23,3,Index of Income Expenditure,"Income went down, expenditure remained the same",4,-0.8,1.1,2.52
2023-01-23,3,Index of Income Expenditure,Income & expenditure both are same,5,0.0,0.2,4.87
2023-01-23,3,Index of Income Expenditure,Others/Don't Know/Can't Say,6,0.0,0.0,2.64
2023-01-23,4,Index of Inflation,Current expenses gone up; but still manageable,0,-0.3,0.8,26.86
2023-01-23,4,Index of Inflation,Current expenses have become difficult to manage,1,-1.0,1.6,61.19
2023-01-23,4,Index of Inflation,Current expenses have gone down,2,1.0,1.0,10.18
2023-01-23,4,Index of Inflation,Others/DK/CS,3,0.0,0.0,1.77
2023-01-23,5,Index of Optimism,Will Improve,0,1.0,1.5,40.66
2023-01-23,5,Index of Optimism,Will remain the same,1,0.0,0.2,15.33
2023-01-23,5,Index of Optimism,Will Deteriorate,2,-1.0,1.5,26.16
2023-01-23,5,Index of Optimism,Don't Know/Can't Say,3,0.0,0.0,17.85
2023-01-23,6,Self Nation,The country is moving forward but not my life,0,0.25,0.9,24.58
2023-01-23,6,Self Nation,The country is moving forward and my life too,1,1.0,1.35,45.54
2023-01-23,6,Self Nation,My life is improving but the country is in poor state,2,-0.25,0.9,4.02
2023-01-23,6,Self Nation,My life & the country both are in a poor state,3,-1.0,1.8,22.4
2023-01-23,6,Self Nation,Don't Know/Can't Say,4,0.0,0.0,3.46
2023-01-23,7,Media Usage,TV news channels,0,0.0,0.0,34.1
2023-01-23,7,Media Usage,Radio,1,0.0,0.0,0.82
2023-01-23,7,Media Usage,Newspapers,2,0.0,0.0,9.31
2023-01-23,7,Media Usage,News magazines,3,0.0,0.0,0.69
2023-01-23,7,Media Usage,Internet / social media,4,0.0,0.0,45.8
2023-01-23,7,Media Usage,Political rallies / gatherings,5,0.0,0.0,0.21
2023-01-23,7,Media Usage,Personal interaction with friends/colleagues,6,0.0,0.0,5.77
2023-01-23,7,Media Usage,Don't Know/Can't Say,7,0.0,0.0,1.58
2023-01-24,1,National Issues,Corruption,0,-1.0,1.0,5.06
2023-01-24,1,National Issues,Unemployment,1,-1.0,1.5,27.39
2023-01-24,1,National Issues,Familiy Income Poverty,2,-1.0,1.2,6.11
2023-01-24,1,National Issues,Rising Prices,3,-1.0,1.5,22.68
2023-01-24,1,National Issues,Electricity Road Water,4,-1.0,0.8,2.64
2023-01-24,1,National Issues,Terror Attacks,5,1.0,0.9,0.68
2023-01-24,1,National Issues,Epidemics such as Corona etc.,6,-0.5,0.6,2.33
2023-01-24,1,National Issues,Other Issues,7,0.0,0.0,25.81
2023-01-24,1,National Issues,Don't Know/Can't Say,8,0.0,0.0,7.3
2023-01-24,2,Quality of Life Index,Improved,0,1.0,1.3,33.94
2023-01-24,2,Quality of Life Index,Remained the same,1,0.0,0.2,33.11
2023-01-24,2,Quality of Life Index,Deteriorated,2,-1.0,1.4,32.47
2023-01-24,2,Quality of Life Index,Don't Know/Can't Say,3,0.0,0.0,0.48
2023-01-24,3,Index of Income Expenditure,Income increased but the expenditure went up as well,0,0.2,0.6,17.67
2023-01-24,3,Index of Income Expenditure,Income remained the same while expenditure went up,1,-0.7,1.1,30.91
2023-01-24,3,Index of Income Expenditure,Income went down while the expenditure went up,2,-1.0,1.5,39.7
2023-01-24,3,Index of Income Expenditure,Income increased and the expenditure went down or remained the same,3,1.0,1.2,2.02
2023-01-24,3,Index of Income Expenditure,"Income went down, expenditure remained the same",4,-0.8,1.1,2.53
2023-01-24,3,Index of Income Expenditure,Income & expenditure both are same,5,0.0,0.2,4.49
2023-01-24,3,Index of Income Expenditure,Others/Don't Know/Can't Say,6,0.0,0.0,2.68
2023-01-24,4,Index of Inflation,Current expenses gone up; but still manageable,0,-0.3,0.8,26.4
2023-01-24,4,Index of Inflation,Current expenses have become difficult to manage,1,-1.0,1.6,61.96
2023-01-24,4,Index of Inflation,Current expenses have gone down,2,1.0,1.0,9.77
2023-01-24,4,Index of Inflation,Others/DK/CS,3,0.0,0.0,1.87
2023-01-24,5,Index of Optimism,Will Improve,0,1.0,1.5,40.46
2023-01-24,5,Index of Optimism,Will remain the same,1,0.0,0.2,15.56
2023-01-24,5,Index of Optimism,Will Deteriorate,2,-1.0,1.5,26.38
2023-01-24,5,Index of Optimism,Don't Know/Can't Say,3,0.0,0.0,17.6
2023-01-24,6,Self Nation,The country is moving forward but not my life,0,0.25,0.9,23.94
2023-01-24,6,Self Nation,The country is moving forward and my life too,1,1.0,1.35,45.89
2023-01-24,6,Self Nation,My life is improving but the country is in poor state,2,-0.25,0.9,3.78
2023-01-24,6,Self Nation,My life & the country both are in a poor state,3,-1.0,1.8,22.72
2023-01-24,6,Self Nation,Don't Know/Can't Say,4,0.0,0.0,3.67
2023-01-24,7,Media Usage,TV news channels,0,0.0,0.0,34.76
2023-01-24,7,Media Usage,Radio,1,0.0,0.0,0.83
2023-01-24,7,Media Usage,Newspapers,2,0.0,0.0,8.74
2023-01-24,7,Media Usage,News magazines,3,0.0,0.0,0.59
2023-01-24,7,Media Usage,Internet / social media,4,0.0,0.0,46.0
2023-01-24,7,Media Usage,Political rallies / gatherings,5,0.0,0.0,0.2
2023-01-24,7,Media Usage,Personal interaction with friends/colleagues,6,0.0,0.0,5.32
2023-01-24,7,Media Usage,Don't Know/Can't Say,7,0.0,0.0,1.69
2023-01-25,1,National Issues,Corruption,0,-1.0,1.0,4.92
2023-01-25,1,National Issues,Unemployment,1,-1.0,1.5,28.0
2023-01-25,1,National Issues,Familiy Income Poverty,2,-1.0,1.2,6.0
2023-01-25,1,National Issues,Rising Prices,3,-1.0,1.5,22.23
2023-01-25,1,National Issues,Electricity Road Water,4,-1.0,0.8,2.58
2023-01-25,1,National Issues,Terror Attacks,5,1.0,0.9,0.68
2023-01-25,1,National Issues,Epidemics such as Corona etc.,6,-0.5,0.6,2.03
2023-01-25,1,National Issues,Other Issues,7,0.0,0.0,26.17
2023-01-25,1,National Issues,Don't Know/Can't Say,8,0.0,0.0,7.39
2023-01-25,2,Quality of Life Index,Improved,0,1.0,1.3,33.76
2023-01-25,2,Quality of Life Index,Remained the same,1,0.0,0.2,32.87
2023-01-25,2,Quality of Life Index,Deteriorated,2,-1.0,1.4,32.87
2023-01-25,2,Quality of Life Index,Don't Know/Can't Say,3,0.0,0.0,0.5
2023-01-25,3,Index of Income Expenditure,Income increased but the expenditure went up as well,0,0.2,0.6,17.42
2023-01-25,3,Index of Income Expenditure,Income remained the same while expenditure went up,1,-0.7,1.1,30.59
2023-01-25,3,Index of Income Expenditure,Income went down while the expenditure went up,2,-1.0,1.5,40.46
2023-01-25,3,Index of Income Expenditure,Income increased and the expenditure went down or remained the same,3,1.0,1.2,2.05
2023-01-25,3,Index of Income Expenditure,"Income went down, expenditure remained the same",4,-0.8,1.1,2.57
2023-01-25,3,Index of Income Expenditure,Income & expenditure both are same,5,0.0,0.2,4.27
2023-01-25,3,Index of Income Expenditure,Others/Don't Know/Can't Say,6,0.0,0.0,2.64
2023-01-25,4,Index of Inflation,Current expenses gone up; but still manageable,0,-0.3,0.8,26.58
2023-01-25,4,Index of Inflation,Current expenses have become difficult to manage,1,-1.0,1.6,62.08
2023-01-25,4,Index of Inflation,Current expenses have gone down,2,1.0,1.0,9.55
2023-01-25,4,Index of Inflation,Others/DK/CS,3,0.0,0.0,1.79
2023-01-25,5,Index of Optimism,Will Improve,0,1.0,1.5,41.45
2023-01-25,5,Index of Optimism,Will remain the same,1,0.0,0.2,14.22
2023-01-25,5,Index of Optimism,Will Deteriorate,2,-1.0,1.5,26.46
2023-01-25,5,Index of Optimism,Don't Know/Can't Say,3,0.0,0.0,17.87
2023-01-25,6,Self Nation,The country is moving forward but not my life,0,0.25,0.9,23.85
2023-01-25,6,Self Nation,The country is moving forward and my life too,1,1.0,1.35,46.2
2023-01-25,6,Self Nation,My life is improving but the country is in poor state,2,-0.25,0.9,3.42
2023-01-25,6,Self Nation,My life & the country both are in a poor state,3,-1.0,1.8,22.98
2023-01-25,6,Self Nation,Don't Know/Can't Say,4,0.0,0.0,3.55
2023-01-25,7,Media Usage,TV news channels,0,0.0,0.0,34.11
